Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-06-01 00:00:00+09:00,53360.0,54740.0,52960.0,53060.0,3167500,0.0,0.0
2026-06-02 00:00:00+09:00,53060.0,53750.0,52180.0,53710.0,2681900,0.0,0.0
2026-06-03 00:00:00+09:00,56710.0,61420.0,56390.0,60900.0,5433400,0.0,0.0
2026-06-04 00:00:00+09:00,59900.0,63660.0,59900.0,63660.0,4805100,0.0,0.0
2026-06-05 00:00:00+09:00,62000.0,62210.0,58750.0,59450.0,4460100,0.0,0.0
2026-06-08 00:00:00+09:00,55650.0,56450.0,54650.0,55020.0,3961100,0.0,0.0
2026-06-09 00:00:00+09:00,57200.0,60860.0,56770.0,59920.0,5902600,0.0,0.0
2026-06-10 00:00:00+09:00,61110.0,65310.0,60810.0,61830.0,7924500,0.0,0.0
2026-06-11 00:00:00+09:00,61000.0,64070.0,60210.0,63400.0,5585800,0.0,0.0
2026-06-12 00:00:00+09:00,68400.0,71000.0,68000.0,68000.0,7102200,0.0,0.0
2026-06-15 00:00:00+09:00,74800.0,74800.0,72760.0,72760.0,4611000,0.0,0.0
2026-06-16 00:00:00+09:00,71510.0,73130.0,70820.0,70860.0,4828900,0.0,0.0
2026-06-17 00:00:00+09:00,69970.0,73220.0,69850.0,72640.0,4608500,0.0,0.0
2026-06-18 00:00:00+09:00,73870.0,76650.0,73100.0,76080.0,5806900,0.0,0.0
2026-06-19 00:00:00+09:00,77580.0,77600.0,73920.0,75360.0,6107100,0.0,0.0
2026-06-22 00:00:00+09:00,73990.0,77850.0,73980.0,77800.0,3105600,0.0,0.0
2026-06-23 00:00:00+09:00,77500.0,79800.0,72960.0,72960.0,4737500,0.0,0.0
2026-06-24 00:00:00+09:00,71760.0,73360.0,68620.0,69900.0,5275300,0.0,0.0
2026-06-25 00:00:00+09:00,72400.0,75850.0,71900.0,75340.0,4988300,0.0,0.0
2026-06-26 00:00:00+09:00,72560.0,74430.0,71120.0,72920.0,4533200,0.0,0.0
2026-06-29 00:00:00+09:00,73500.0,74700.0,70670.0,74700.0,4216000,0.0,0.0
2026-06-30 00:00:00+09:00,76980.0,80500.0,74730.0,77150.0,5168500,0.0,0.0
2026-07-01 00:00:00+09:00,78650.0,81260.0,76690.0,78800.0,5596400,0.0,0.0
2026-07-02 00:00:00+09:00,74300.0,75740.0,72940.0,72940.0,4530000,0.0,0.0
2026-07-03 00:00:00+09:00,69940.0,73830.0,68970.0,73200.0,4678700,0.0,0.0
2026-07-06 00:00:00+09:00,74090.0,75290.0,70670.0,72320.0,2846600,0.0,0.0
2026-07-07 00:00:00+09:00,71710.0,73090.0,69130.0,69470.0,3890000,0.0,0.0
2026-07-08 00:00:00+09:00,67470.0,69600.0,66560.0,67350.0,4276100,0.0,0.0
2026-07-09 00:00:00+09:00,69900.0,71540.0,69300.0,71060.0,3695600,0.0,0.0
2026-07-10 00:00:00+09:00,72900.0,74550.0,71610.0,72940.0,3910500,0.0,0.0
2026-07-13 00:00:00+09:00,71900.0,74470.0,69940.0,71300.0,3645000,0.0,0.0
2026-07-14 00:00:00+09:00,69800.0,72140.0,68680.0,71130.0,4029300,0.0,0.0
2026-07-15 00:00:00+09:00,71900.0,74810.0,70780.0,74240.0,3909100,0.0,0.0
2026-07-16 00:00:00+09:00,71240.0,71680.0,68840.0,70890.0,5153200,0.0,0.0
2026-07-17 00:00:00+09:00,67000.0,67080.0,63150.0,65100.0,6335500,0.0,0.0
2026-07-21 00:00:00+09:00,64350.0,66570.0,64200.0,66570.0,3621900,0.0,0.0
2026-07-22 00:00:00+09:00,69570.0,69780.0,65550.0,65960.0,4060500,0.0,0.0
2026-07-23 00:00:00+09:00,66470.0,68700.0,65910.0,65950.0,3554800,0.0,0.0
2026-07-24 00:00:00+09:00,64950.0,65410.0,61210.0,62660.0,3871900,0.0,0.0
2026-07-27 00:00:00+09:00,63660.0,64100.0,61660.0,62800.0,2720800,0.0,0.0
2026-07-28 00:00:00+09:00,56530.0,57610.0,55400.0,55920.0,4363800,0.0,0.0
2026-07-29 00:00:00+09:00,53920.0,55630.0,48580.0,50000.0,7362500,0.0,0.0
2026-07-30 00:00:00+09:00,49000.0,53820.0,48650.0,52240.0,6356300,0.0,0.0
2026-07-31 00:00:00+09:00,59240.0,59250.0,54220.0,55500.0,14096600,0.0,0.0
2026-08-03 00:00:00+09:00,53900.0,55550.0,52550.0,54990.0,4585200,0.0,0.0
2026-08-04 00:00:00+09:00,55880.0,56740.0,53400.0,56700.0,3777200,0.0,0.0
2026-08-05 00:00:00+09:00,59000.0,59700.0,58300.0,58550.0,3342100,0.0,0.0
2026-08-06 00:00:00+09:00,56550.0,56800.0,54800.0,55330.0,3602900,0.0,0.0
2026-08-07 00:00:00+09:00,56330.0,56850.0,53250.0,54500.0,2877200,0.0,0.0
2026-08-10 00:00:00+09:00,55800.0,56760.0,55600.0,56750.0,2551600,0.0,0.0
2026-08-12 00:00:00+09:00,56350.0,58300.0,55920.0,58230.0,2740400,0.0,0.0
2026-08-13 00:00:00+09:00,59660.0,60690.0,58620.0,59470.0,3320000,0.0,0.0
2026-08-14 00:00:00+09:00,61500.0,61650.0,59000.0,59130.0,3188800,0.0,0.0
2026-08-17 00:00:00+09:00,59270.0,60430.0,59010.0,60090.0,2533100,0.0,0.0
2026-08-18 00:00:00+09:00,60110.0,60300.0,56380.0,56380.0,3784600,0.0,0.0
