Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-06-02 00:00:00+09:00,7290.0,7426.0,7218.0,7426.0,9818500,0.0,0.0
2026-06-03 00:00:00+09:00,7150.0,7502.0,7077.0,7457.0,9246500,0.0,0.0
2026-06-04 00:00:00+09:00,7406.0,7480.0,7216.0,7272.0,7210300,0.0,0.0
2026-06-05 00:00:00+09:00,7474.0,7669.0,7471.0,7524.0,10811300,0.0,0.0
2026-06-08 00:00:00+09:00,7700.0,7832.0,7563.0,7640.0,13986700,0.0,0.0
2026-06-09 00:00:00+09:00,7716.0,7898.0,7560.0,7738.0,10947500,0.0,0.0
2026-06-10 00:00:00+09:00,7297.0,7307.0,7073.0,7215.0,17297100,0.0,0.0
2026-06-11 00:00:00+09:00,7215.0,7296.0,7135.0,7144.0,8474300,0.0,0.0
2026-06-12 00:00:00+09:00,7196.0,7218.0,7082.0,7174.0,9964500,0.0,0.0
2026-06-15 00:00:00+09:00,7130.0,7247.0,7060.0,7110.0,7673900,0.0,0.0
2026-06-16 00:00:00+09:00,7110.0,7268.0,7046.0,7218.0,10846200,0.0,0.0
2026-06-17 00:00:00+09:00,7009.0,7359.0,7005.0,7275.0,8486700,0.0,0.0
2026-06-18 00:00:00+09:00,7339.0,7348.0,7088.0,7166.0,8515700,0.0,0.0
2026-06-19 00:00:00+09:00,7115.0,7117.0,7010.0,7076.0,7264000,0.0,0.0
2026-06-22 00:00:00+09:00,7030.0,7116.0,6966.0,7000.0,7444000,0.0,0.0
2026-06-23 00:00:00+09:00,6950.0,6995.0,6879.0,6917.0,8275600,0.0,0.0
2026-06-24 00:00:00+09:00,6895.0,6986.0,6816.0,6858.0,10265500,0.0,0.0
2026-06-25 00:00:00+09:00,6800.0,6895.0,6696.0,6859.0,11263200,0.0,0.0
2026-06-26 00:00:00+09:00,6705.0,6711.0,6544.0,6589.0,13176000,0.0,0.0
2026-06-29 00:00:00+09:00,6764.0,7055.0,6750.0,6935.0,17409400,0.0,0.0
2026-06-30 00:00:00+09:00,6955.0,6962.0,6792.0,6815.0,8965900,0.0,0.0
2026-07-01 00:00:00+09:00,6815.0,7007.0,6802.0,6980.0,6548800,0.0,0.0
2026-07-02 00:00:00+09:00,7160.0,7266.0,7095.0,7137.0,9343000,0.0,0.0
2026-07-03 00:00:00+09:00,7347.0,7477.0,7132.0,7132.0,10058000,0.0,0.0
